dsp_id	title	artists	isrc	usages	revenue
LSbBEhraQXEcvtiQPwcXDUyWRLJvpm	charge certain	Margaret King|Samantha Brooks	BSYOF2038110	762579	7420.188
wFQbXUdRgTzuoXaFkODTIpjqkIaiQx	man product just	Nancy Murphy|Annette Lopez|Danielle Mora|Daniel Hubbard|Melanie Watts	GEYGB0825143	286872	718.755548896
ZzjYwWqAGivRABnwkThBldyoCXxAiu	traditional under	Jacob Conrad|Erica Gordon|Stephen Harris|Gina Mckinney	KRYHL3944548	197551	239695.7
cagCxRxwVCXHyniBgNDINKbCnwtizd	half service author	Amy Mccall|Erin Moore|Selena Marshall|Paul Thomas	FIFHZ8626625	136148	6202686435729.0
RsObBDTJvLbZCUMimUbFWMRatjOJuR	in happen either	Bradley Randall|Walter Williams|Hannah Taylor|Mrs. Christina Rice PhD|Amanda Taylor	IEZOA8143036	577592	64291316515.2
wXduceMuvSRbYattsoWWRlEBZqtuaX	message large organization his	James Morton|Ann Kemp	TOBYI1643830	175117	72502194.981795
YYbqKqIobGpOsDJwVubokxwIGFfxaO	side every edge way	Jeffery Webster	DMJDA6686128	944321	7863731356.7762
kxGQyPsTGCPpJcocqPZnnAQXqzJgdK	our each deal why	Brian Walsh|Angela Sandoval|Scott Simpson|Cheryl Patel|Jennifer Jones	IDBAE9599550	541257	956.26225
RHUBZcJQxTIXbhmoFZpgniVRFadoDS	machine staff skill	Karina Townsend|Melinda Brown DVM|Tina Washington|Lori Clark	KWUYS6615081	974140	8512640841831.0
aPwEiftLKjYxdNVWqDLWkOZBkBgVvV	pattern test	William Villa|Cynthia Sanford|Linda Moreno		566490	429550198076.9
mEYgJMzLSGOpHDgELbObnaiqcQIlMx	baby condition	Brenda Boyd|Juan Perez|Kara Ross	KNMBV6369321	262965	67890608928.404
hCCRosSecoVtNfPyOcmmbkBqtSWVkC	become between	Jennifer Carroll|Samantha Ramirez|Jessica Peters	CYBXG4242033	601528	482473024905.44
CfgLpShGWGfgZiZehQrsDRgUMSbmyY	yet bag		CRBNK0058893	888742	540006.83824
mNKVEwOdEMFZZzJqrEoahJTGyfosiu	food third material exist	Tiffany Myers	NANMA0995553	344780	2.612729868
ZkjrAizBZohwmMgsXtwAPoVRPDWUxq	blue trial almost left	Jean Glover|Katie Campbell|Chad Vaughn|Kevin Miller|Leslie Owens	EEBZU4029844	34503	702345081.4507
oSGzycJnzYYukssbLoLuFOgbeElTiE	kitchen meet song I	Jimmy Peterson	BBLEB3818642	891612	77095601846.68
lWVbNvDYGaSuydSYndkqNErtlPEHAn	run responsibility line everybody	Morgan Flores|Alexandra Poole	DMFPN9951794	215616	20329337.2
aIQgNOpvxEhpCCYjdOLywogeoidCBE	agent anyone just	Kyle Goodman|Peggy Jones|Anna Jennings|Rachel Miller		23362	584.0
VWmzSHbDfziamwCXiBlvdWeRcWqOuW	employee physical	Judy Garcia	AOGOO9121484	447171	88052.3619768
IisoLRRikBEeUyONwBqLEmpvUUfKaC	news surface cover president	Dustin Mitchell	LSMLE7476043	115506	5.18221455173068
jnMXaFBdaFMZyjYwaqMGDPmhgkmrMG	including best	Xavier Davidson|Kimberly Johnson	EEAGG4435269	291820	57049210403.1
BAogwZqZEZIFVihvaIuwxfPsdXcUeO	price he culture lot	Gregory Palmer|Kelly Morales	LSDIO8572526	466800	85047619.49
tCagXDZSbdynoCJWKNsnehgrCsQPKM	page fact bill throughout	Christina Mayer|Caleb Black|Mr. Michael Wood PhD|Mark Burns	KPGGX8607340	988097	709793.6
zdmQOhTtUrOStPgPXuzoEdNVyqRTOL	bill share project hospital	Steven Hayes|Ann Bush|Gordon Howard	SBEFX3687989	508014	50.92231392
HOlVtAYWKthZTkRBDqtizeMlVvirqm	model teach	Vanessa Pearson|Kelly Owens|Scott Jenkins	HNDSD3683273	654745	492214617569985.0
HFTPFHxWOmNffPsAgmHWqsxIJmmYeK	small feel	Jaime Rivera	GNDYE7441389	388691	1375714483320.3
SbLDLUSwwrlgJmHxoxXUvLwLMezkNL	word audience reason	Cynthia Griffin|Veronica Williams|Amy Nunez	LBMIY1932864	507096	896998332.2
tzewnDKahAjooJHmXIiNGAQyotcZPW	through five		UGFMK6989271	61232	6.8644350996185
STCXWifqFfSPlFkLRZCLnlussmDTvo	down strategy	Lisa Cooper|Michael Mueller	VNZNG5603957	789113	7373.46402046
QJjDVuPXVlxqnZVLZtOUqWSAWVxZvi	program option	Jasmine Wolfe	PTGUT2875872	345493	115274995675491.0
TvrQjhGPJKWjfBLXyslAeEumupFrzX	occur once bar yeah	Henry Thornton|Hannah Taylor|Michael Jones	SBGUH2168437	155109	82467116.542
IXLZXFidDNjkskCFlCmFwnntLaIeMH	nor Mrs available ability	Linda Bailey|Wayne Sullivan	SIMAH2282978	899297	786202517037573.0
ljWJPwToKFQphKkTWQwzeJPEHyBorv	offer cause		PLGLQ4864849	486146	465620051494.2
zEayaUCozZvpeRkXiTAwzGWvdWfhbL	soldier front figure	Amanda Jones	MUUPR4894604	772899	475137059.111675
USmlXITKiewblucqAtnZTHZxIyWImM	huge month	Zachary Peterson|David Evans|Joseph Riggs|Jerry Mendoza|Regina Williams	CHKUX8902496	181589	949089643507.3
RYvSqLGGSJIijUSdxQaPtzViCUVstb	hope about difficult treatment	Jonathan Hill	ATRZH3130207	983726	484.79003
CalrvtvWkeHWgzQWyBKVMOTkyWTdUH	onto sport the wear	Samantha Parker|Sarah Allen	AFHUM5579888	714157	0.335
DMtepCDmyGLszPpfPQzyYgQtcSDyiA	vote TV toward	Nicholas Gentry|Douglas Shelton|Samantha Blankenship|Becky Fuentes	STWQB5576820	445043	6034.94
FnsmJHnHLouFqOmIBtvHgXTJGxsNBz	seek culture medical	Rachel Smith|George Smith|Christopher Sawyer|Joseph Reeves|Richard Glover	GMNFE8025903	375537	62439913.11
DXHNlJqrBXDvajpmhttvGqRAmfNEBl	concern itself		BINCN3254222	801003	8436583.527369
piBqqvCuuwZJOxOinXyHWCnMeUKDod	media easy buy	Kelly Anderson|Melanie Mason|Nicholas Jimenez|Thomas Jones|Rebecca Mendez	SKTVI2590791	914719	221.14
cVhaRETtrfgHaxDYXpaqNqGnUFDZtT	why political agree skin	Michael Wolfe|Megan Sanchez|Andrew Dean|Taylor Frey	MECAL3267640	256319	766387200581886.0
HajloqfyYiVZRLoATAjRKxTtBweGiI	ten medical	Timothy Vasquez|Katherine Murphy|Brian Parker	QANKR5003201	540553	14167414712140.6
RcudmDJryAlaqPWxyTsUtWPpWlexXQ	production can right member	Anthony Foster Jr.|Tiffany Walters|Michael Fitzgerald|Dawn Bean	NIFJR8985661	775883	48.32085959
SHPmUqQPWGRvtaeXCXdhQaNAEQLjfo	woman certain	Anthony Smith|Cynthia Walker|Terry Hobbs	TOEOU5003927	938788	43932.3704881606
IgaxYnSKQmrGtbnIrKtjVRdrZrQnTn	model performance before reality	Roy Bowen|Frances Tran MD|Ashley Arnold|Rita Adams|Angela Jackson	BYHSN1205709	352519	47771.92
TXneqQRVHockPloJGcGHMuACZDeImh	respond quickly	Jeffrey Rosario|Gina Patel|Diana Norman	SDMMV9788263	683815	34116387704278.0
tkLqFMYUqyFjOMpOFFQNZigjaHTwpW	product theory	Kent Mccoy|Tracey Wilson|Brandy Burgess|Patrick Smith|Tamara Gilbert	GYCNU8001031	690878	173.3210369
deJJSPCmzmXZJguPMlUzPzsnYiprgF	record own whether show	Melinda Baker|Reginald Robinson|Dwayne Bowers|Kevin Taylor	ZWDIG9874809	965665	495762072018.17
RiwYNgWrcwetDLLQjbMFGWNWiaUybG	song many near remember	Cheryl Nichols|Joseph Garcia	DZNFV6101840	565601	4555.5216995
syWXgayKTpcLvXdMfHFvFZBayTtzkM	smile trouble	Dr. Nathan Pierce DDS|Adrian Lowe|Douglas Hunt|Alicia Odonnell	TDSHT7904331	725524	847487719753.71
PmWdNiBiwGvmGKnvyJEyeqVaauIAek	career machine	Ryan Reyes|Sherry Jenkins|Shaun Williamson|Christine Reeves	KMMRZ6498568	96662	571518728.38203
kkwjpJiKjBiECLxqacGPzZKbXniTCs	agree boy within bed	Monica Austin MD|Ryan Dixon|Mary Lawson|Roger Washington|Sarah Herman	UGNAK5172046	521212	4174700332.83941
JgyeZUFerDgbRVIXBfMYwjJqpVFIJU	treatment like	Jeffrey Smith|Charles Villarreal|Diana Owens|Megan Johnson|Rebecca Parsons	JMFOF1875398	176840	21035977411217.4
voFKcTiejAOmpTDmmiVzFQEcpeCtOV	worker hand	Mary Soto|Jeanette Davis|Rebecca Holloway|Joseph Walters|Kristine Ramos	BBMAB9634416	408562	
tOkErqgyeYpoTTOnYYiBFhHTGmvwAB	level treatment	Andrew Aguilar|David Becker|Erica Perkins|Mark Clark	PLWYK7982165	288145	862859589247.3
nlsHmBVHJVyOHEqeVLGgwmyELLObmv	big within give	Jon Richardson|Mr. James Mcdonald|David Kline|Tonya Simon	AGQQS4114052	433542	93599.32116
hVwAtccqrGFzEiJcimkeqtppLAHUaM	local themselves just	Heather Simmons|Mark Lam		774247	2394391466.6
SPFIbRUJaeWtArAqvgJFiwGCSkfmyL	human employee today	Brittney Garcia|Michael Carter|John Henderson|Chad Jackson|Andrea Stewart	BFHEK1643056	619056	210.55267849
ERCVnlbgVhyiZeZyoxizdpsfznwDIH	benefit almost job	Lisa Dyer|Francisco Salazar	IDGUG4409399	375049	78.6036
JWkmnkjmWLrWCXEjnIIUslzEfxKqIK	very process whether from		AMYDE0906069	622679	1934.384
gDkQlqYZjOiOGuYpzZjKiUclCZCUOu	determine son point	Jacqueline Williams|Julie Martin	KZBPX4627570	267232	50310382648.0
EOADCuAiqrIiuBGgkQdcjkKDOZSBln	home benefit	Erika Neal	FMNSX9906847	779222	8805247.191
PTysAIcyyFFlAozLqXulUIcXgqGmEP	respond car	Ethan Frazier|Shari Ramirez|Robert Wu|Jenna Sanders	VEQNL8348756	691621	5407734.68505
BACHaLaYMyLmffflAYHLezyVvFZPVZ	notice common her	Evan Kim|Regina Moore|Carrie Elliott|James Murphy|Jennifer Mejia	ERQTF9947950	513598	27.63
erPOCxkwwBZIyxNVHvLaRFbgwwzkNY	place beautiful	Elizabeth Reed|Kevin Robinson|Christopher Beard	CGCWK1828060	677670	11401736945895.1
CEyWQAfgHRriJxAbhrVkeEGjCxnfGx	tree trade fall television	Cynthia Lucas|Mrs. Tracy Welch|Stephanie Hicks|Autumn Richard		140250	518930339995574.0
QiImbfXpjmKgQKSZlckujTCOpnHeDR	again recently	James Hill|Kristina Johnson|Douglas Wells|Faith Foley	MHTXU2490603		7362023.9
QBvjsytxHKezHdYZFXiBHYVbVcvyOx	gun necessary	Sheri Zhang|Alexander Scott|Tami Schmidt	BSPGM2335065	338994	938.97
HoEoiUYIMSSsdnXGyZRPJGUucCPQuy	would present	James Phelps|Craig Martinez	EGJCI2361950	674232	
IUubepRrtFceZAqDAvLRHTLQAnLhpR	if spend political	Charlene Dunlap|Alexander Villarreal|Jessica Bond|Maria Kramer|Michelle Freeman	MXFUP5926818	929320	273455.0
IuuLOSMbqDFiVGSdEhnRFaUoxNFgVQ	end method	Anthony Ponce|Robert Barrett	GTRSC8565224	215889	559127985.921
nsmeHnwoyRzXOSqbgrdkQwtDOUQnXv	responsibility us game	Ronald Barton|Roger Mckay	USAAP4998524	685980	29.251
gKaryXxrUjOrRQyzhMrmacXvrmKoGO		Jon Mccoy	SBRCV7911386	890365	4435097155.51
DTJDEllNscxRyqjYLmxlhNgvePUYZo	remember along rest	Mr. Daniel Hodge DDS|Ryan Wells|Rebecca Lee	LSEZO5045979	158250	6441188101256.5
BLQKtCdfOIQlggrAfkDpnQMXlxjZOe	say time	Juan Logan|Thomas Blevins|Andrew Ellis	SLPIC3146422	148388	755910.7874
IRWwbqJiynXTFzRqnfczfSyVJmtyEu	scene necessary letter	Eric Miller|Aaron Frederick|Barbara Cardenas DVM	KICIK6976775	467579	19020011091.92
OzKjqtBFrFrhDWLgRTVknHVOcmnztb	way onto	Stanley Williams|Rachel Meadows	CHHNS5617606	44819	51883456.9245
ghTzXQkuDxdgFDGHHKVteDObjlgaXo		Andrea Coleman|Krystal Walker|Justin Love|Todd Rivera|Brent Mills	SZHTO8356398	473037	28313325055448.0
KBKcnTVgTVSxnKxkgnrDJISWvHtoJm	final population really natural	Kayla Mann|Madison Hernandez|Erik Garcia|David Hall	NZRTU7902685	650572	554217371099035.0
SxFTdMtkUihUPWphkMuRVGoVhVIpfR	approach next ahead	Jessica Snyder	GNRHA9821201	352335	12121653.1704
zhqsiuCjWmQwUEcQvXkNUNnlbSsjYn	opportunity rich treatment	Matthew Stone|Harry Fernandez|Robert Greene|Jean Miller|Melissa Johnson	GYVUD6805498	587648	43907657146567.0
OoRevWmLgzDiihMhFTjcLBxWAAnrmq	center million	Roger Hatfield|Michelle Hall	FREJH0802029	357990	3296.43989826
BPTODGaPxNSJPAnVSWoNpyyuzjSHdB	affect show unit	Marissa Hayes|Eric Taylor|Shawna Kerr|James Wilson|Austin Knight	LIGNE4843141	143685	261013668730.0
MacAhRNJuUdnDMiocmMUThzgbwksnA	change international design put	Christina Wright|Sarah Morris|Amy Fisher|Stephanie Mendoza	SCFTU9980123	164806	2.51697
EsiDotpVrqitBktjmUDSFizXaJSliY	new politics window	Anthony Smith|Kent Baird|Lance Woods|Andrew Lewis	MADBM1898567	175532	676113669.415128
QKnrbVbLcRdYMkcrRjUcNIxzHUBOtB	certain age letter	Connie Rodriguez|Victoria Wallace|Dan Brown|James Thompson	SITLD3377567	536607	49111.6626586
SxvnlamDXqWzbRdKtrXrtXmZPXnpTH	there media seven	Peggy Michael|Christopher Rivera|William Yu|Jonathon Bennett|Anthony Gallagher	MTVNY1079324	21293	20528739105.656
TZCJcvnAcWtxBhsVoExiougXbfigBV	hundred glass pass	Julia Coleman|Peter Warren|Jean Gregory|Joseph Lozano	CRQEP6755595	765444	71646964221.0
KxXoJhvvzHDWpsUjHjGxfQBLPNvAbv	own actually town Republican	Lauren Jones|Leon Garrett|Michelle Conley|Christina Benson|Chad Fowler	GDOWM8354001	305693	18270.7
dHNhsXOUitEXApeSflyqZQHftuGdOM	near nice	Yolanda Jackson|Sharon Tyler	GRVUS3149630	146682	8703549189.46
ecILGjFlDjFspNJuZRKGLSugxwxEsR	hot generation	Jaime Romero	MHYWS6007231	282204	3149707.9
KfbIfMlZMIqyaOshYlriRuVvRxqBmZ	whole voice	Kimberly Washington|Cesar Dawson	BWAWP4952458	653941	128179.107
JaMUtxwjKkftCbgjPfGWTKPzlYYnph	which strong success just	Harry Cooke|Michael Taylor	MEMKZ6081198	107203	87323471006195.0
SvgCfaJdzRyoIzxSVpuaiEruLuMWnS	past animal how	Deborah Rodgers|Ronald Vaughan|Joshua Schwartz	CADNX7534690	134319	78020673.8646
pjRlfgrmsFBDewZbqSCUUfTRctWlDH	but purpose management indicate	Joseph Russell|Alicia Reyes|Katie Henderson|Jonathan Marquez|April Gonzalez	TMEYB2178932	950572	8.7702
OxtdWgvjhomLPknXJNsBkRytvwqquI	future generation art point	Michael Chavez|Antonio Rodriguez|Brenda Wilson|Adam Roberts	SANCR6444726	276670	1560714378.3987
lXrMIjdtGTTOeJzrMEsDxlDWxyCTSJ	board strategy	Carrie Clayton	SBDPZ1369175	327607	2780683665327.5
nCORDkMslPgihgQvEUJUdFFnXkTclm	strong value	Ronald Stone|Peter Melendez	BSZAW9150491	613385	82914.82064
ytQWhCVGstAOvjkWOUOjtmLposawWU	card wish large happen	Michael Mathews	MZFAD8473033	282484	14035.1
UzUnxaSAOKQxpqXQTjPbRPjNFWopnb	marriage detail federal	Joanna Briggs|Jimmy Avery|Douglas Nelson|Ashley Hudson|Patricia Williams	MUUMY8588533	810858	56617102313.1304
WVogoHofwHexfOpcqAzKyBiskiXqYp	board story	Heather Mendoza	SKEPB8510660	529462	85.55
LzGnolZImFWwkpyTgozkFSizzLzKwc		Eric Stark|Ashley Lee|Jose Robertson|Kristen Lara|Jessica Hudson	SNNLR7659635	89138	2796.3601
iXGtRRuZTUgYrQQsjmjJuIgCSGallr	myself similar artist	Cheryl Campbell	ESLUF1191951	645578	4816234801685.27
rvZQAERptgwOTwPWXOXJRcOohcGzzC	camera dinner up	Sara Trevino|Daniel Harris|Elizabeth Sullivan|Isaac Turner|James Morris	LVSKG6318443	164262	53808795006030.0
rGaHMvtRhVbfTUnnZMSpzYKkqFeDhb	each stock	Amber Steele|Randy Hill|Valerie James|Charles Jones	TVJTT5780998	482795	841968569.5
rwGZrMYNEmxNopniIFlUvDcYmtHiLp		Melissa Gonzalez	KGKYJ3776589	393324	5.17314444
uCVnaNyPtCeCMrbCubVjnnaDfNIurW	office present reflect	Christine Ramos|Matthew Brown	ALOAM5681032	578748	633030281252124.0
AZhfpeEHFHveTccujDEVFzFWAPvwPk	allow rate	Jesse Benitez|Lauren Lynch	GMBOV5018421	698507	36.6
lrzhAmpFbTWmnpHHuqYAFnscprMqAm	plan including smile	Jason Long|Sarah Myers|Norma Carlson|David Miller|Susan Taylor	MVWQJ7814024	105414	4134820197191.0
dMLWwVgwVkiRwamguvvzabApGKzjwZ	back ask	Shelly Hall|Adrian Dougherty|David Smith|Matthew Clark	MTONE7211293	662599	486586172706973.0
vizWcUwjexTqlTEXHKKKYqGmmafkNd	against if natural	Richard Lozano|Mary Chapman|Tammy Sanchez|Taylor Orr	YEXCZ5918179	484502	9166718034491.83
xijBfbWIYfaPlQOEedDPdDjIsLyhOd	computer among he choose	Samantha Hudson	BRJYO5825227	127156	2293917243963.1
RToTuDllSNDlAIboZAZhaXoAcTDrTQ	care spend research receive	Tanya Rogers|Erin Williams|Charles Miller|Wayne Mcneil	JPBQP0573161	847560	62216747083.122
HJVPAXmunKrPYbayKyejFQWvWzXgsG		Susan Bryant|Shirley Harrison|Christopher Fry|Sandra Hardy	SYYAW0225970	374721	264.741740188517
JwZkoNdoSbkPBzAYXnROWDuOhMVOLF	receive recently	Nicole Jackson|Susan Stewart|Deanna Cook|Jamie Howard	STWMP2271239	300060	
CqkCeqMbpdbiGAyHCUwECuiZjXQUlF		Elizabeth Hicks	DZMZN5734868	759422	9822159883.3
SaypaUcANhOqUrIuFYnbEwhLwpPyPB	perhaps country	Nicholas Stevens|Larry Cardenas|Robert Lewis	WSQJA6985750	616635	232.83
WkgXKAWUnQqMeDaujXzTLqePVsnVxw	arm service young	Sydney Cross|Megan Collier|Yolanda Russell|Sheila Martin	NLJMO5187870	101296	9756767.332371
qKDcNNbejWeAgInoiumVcHMDqhgnmg	require surface		BOOBQ2054913	568455	19968745102.93
vPCjBrieCXFmoDbXJYUAOtboYKHmFM	reality involve	Daniel Jones	GELNV2738522		1241959.0
qVWNfveJxaMkJgufiiitQuzeBNWfOD	modern enter audience describe	Robert Washington|Matthew Lopez	AGQNM5673215	582253	20952507537750.9
FcxaVHBHZYzpsGfpOLEMiwoFnUNUei	more total why before	Jean Johnson|Robert Calhoun	NOGDK4160388	287498	24933304571130.0
gBSETuQuUqLlYMrSlLeFinkTuBtIYT	soldier against her	Mary Tyler|Jessica Anthony	BWRZN3781197	307526	4.9
oPTzPCjtsZUVlKMFBivhJLBpScpQBc	fish only	Cindy Prince|Alyssa Arellano	BWGXR5993558	841198	2.309
HThTTOnHohCFgbZjNbZKoWANjGglfy	much business well your	Melinda Hunter|Seth Brown|Timothy Powers|Elizabeth Garcia	KIPVD1215848	400213	9163.20189
uVpDkLKWLSgBDWQpPwmAhhXHQLtipW	hit view		BDXGO2626503	627177	9139693551687.6
vPsvgDEZOuxFafANWjZDtuRZbspgOX	public while mention machine	Andrew Ortiz|Kristen Smith|Vanessa Fuller	RSAVF6078324	893611	42333.4504
tRNzrsrZWToaYCyeUhZyaNLXxkBiTu	very employee attention	Karen Gutierrez|Bonnie Mora	VEHGO5371697	538145	8584984.70626785
kqXVUVhTkbTrsEpIzDuUNrQLwocBhl	model just federal	Kelly Trevino|Zachary Caldwell|Elizabeth Taylor|Jamie Watts	ERZDI0364359	665711	602874830.356
HsOTaPSJifRkdPPvQVpKTaCdBgibjB	writer remember actually	Monica Chang|John Alvarez|Jenna Thomas|Craig Daniels|Rhonda Smith		333345	86045.1802
AMQOVlIubwbszDqHjwzLpupDoQxTqE	full subject student	Jeffery Kim|Ronald Garcia|Rebecca Carpenter	HTDEL8161506	4102	62544383944715.6
dIidNKGpkPBQqYREkhqrYofPoeLCda	station peace	Aaron Gallagher	RSJLO0078672	835891	77699410688.45
HMgKXroSjmpWzridbuopVGcSzgVmxH	rule special	Wendy Moreno	KRGVD1148545	854915	528194901175.48
sQyVbyztrsWPBEDcXMmGjyUMLxzllu	bag believe perhaps	Jeffrey Bruce|Michelle Gilmore	GEXZE0574806	108295	5.74619
fNsRiuRcknvHvMoGWXOfkUuCfaBcvb	respond little	Richard Parks|Mark Armstrong	KHXTZ3712491	861679	6928365519.6019
NYRBlEBLxaGPUGgjCAIyBlcVirUeYu		Karen Henry|Jacob Archer	GBXYD2903437	977921	721206.0
tjehclCijdUaplPBEusSZkhsockIfy	dream rate exactly	Valerie Shaw|James Terrell|Benjamin Mclaughlin|Kendra Vasquez	AZJVW0160562	518933	
mXNcVoxVnBvysEXThVkRqfDsSUktNu	medical natural	Carrie Jordan|Mr. Patrick Griffin	GTFZB9143766	517947	185649858392923.0
pwgSvGcUcNKfJorOBzkfuxtodsiZDC	detail which voice strong	Sydney Estrada|Heather Barnett|Peter Burns|Theresa Austin DDS	VUMQT7484330	950801	56261496.0
DFfbkdXtvyBYAKVLIovBFXBxkEpFHU	carry produce growth tough	Wayne Anderson|Christopher Green|Andrew Blankenship DVM|Karen Burke	GEOKR6306531	169034	88553723592657.0
wSJQRiNvsJEqegCyApZojQqxcCCXiP	maintain single left	Amy Ross|Veronica Gibson|Rebecca Wolfe	ILJVJ8350772	740834	95153.76
SHSvjlKVHqpRntIUAKxkCoPiCqiMNc	again appear		ERIMS3272367	805176	406016955.63812
XilRXBHoKvqmhCNSylpTWmanWHkjoN	bad tell	John Rangel|Curtis Crawford|Dr. Angel Kelly|Justin Newman|Zachary Wells	CANTT4225570	734710	90933753777023.3
CxvIVWbElZoEvdBIfpDjrsADqzVwBM	step economy	Jacqueline Snyder	MXAXY7675750	692116	0.82
VJiarCVkTXQdFEnIQaqBcBzkSkIaqL	here several thus	Donald Hernandez|Sherri Copeland|Christopher Sparks	CDLDB7009640	131061	2358513440761.0
EpNNQShikOTMesbgcfzZGGvtLMMcze	economy possible student by	Angela Mckee	SNSQV9363672	949198	9231135526.34
xhlhpjqosgDliGZdvOSeuVHEEYgVsL	environmental face life school		IECTZ7004254	722387	7.67437780691701
CQqsqyiJjVrqVCAsmielZQgAnlYhAU	growth hotel	Elizabeth Flores|Carolyn Gonzalez DVM|William Webster|Kevin Warren II|Cindy Rogers	SAEGY4592618	760429	62780139773.0
HCVaQFOYpZItRGGtXfAwHupVJUUKjs	somebody wall	Daniel Cherry	DZIOO5492382	588255	1483.9303
IvjDoxyhjuoCvTLCrPHlkeHAnfGyAi	down more	Melissa Owen	TTIDB9147880	44466	2336385740.56243
MFXPxwQxzdKxRbtXTYYLlUflXFvkBZ	race crime	Robert Brown|Veronica Mcintyre|Daniel Suarez	KIRPU8637756	553637	1769.526
yYczBrtOurJeArHDPymiezBgAvJgcj	economic white scientist card	Carla Higgins|Jessica Wood|Cynthia Ward|Amy Johnson|Shelby Woods	INCHV4570127	522489	62338.696157165
tKZKJoRPFMmvBjtoTsOotWbJtjpRNA	its writer policy hand	Shawn Williams	BTLBB3584313	867776	3648.1
pKvevICrCvDNAbaZflxznvOwfSOBfM	teach between foot decade	Sarah Bradshaw|Scott Moreno	ADRTG9461025	755254	64761020366.33
jkOalPWwEvSFyrFoJgcWkOgqCqVZrG	without speech	Sheryl Williams|Angela Henry|Gregory Lee|Lauren Mejia	TZEUZ3808772	40216	5442.98
lJtvjZfTbFTBBOPNNObLpkZGykVcOR	better growth	Jason Carr|Theresa Ramirez|Tonya Brown	AOOIQ5254943	864287	
qGMNctbQIRytIDDvnbJFXphBmfuWEQ	half travel drug minute	Francisco Morris|James Parker	MNCWI1042005	899958	26491.14538903
vhuRyrpdrZmgztLSPjCKnZkwHgpmHJ	material whatever interest	Mary Ballard|Kevin Foley|John Young|John Frederick|Kelsey Gomez MD	BYRZZ2881593	104415	8502015.0
vBMTmNrURfLVGmPYVuciHAudRlRjIf	bag effort bill perform	Sarah Walker|Lisa Hall	GRSTO1597762	725091	309971244744768.0
ljjFquqlOxjKLpjCRcHcUpnZEsxNlI	long public center	Gerald Davis|Anthony Ortega		949685	97257706790.3
riZSnrWVxfKrvkjOLFIvLxiuafcUyx	catch return police	Christopher Quinn|Emily Lewis|Lacey Barber|Scott Wood|Diane Adams	PYWJB7876834	382007	3353602402851.1
yyoTdjGnwyWLjggmQfqNNjrqkRnSmr	one nation	Anthony Miller	BISXQ4843335	64339	0.354097333
yGphMCnhcSSymvZOcVerRneApLMjsM	challenge if Republican	Susan Kaufman|Tamara Owens|Jaime Martinez	VAJXN9543093	840027	66947.0
eyXrDAdAwheOvPKKTVexfCXBfxQXbl	kid play	Heather Taylor|Mark Bennett|Phillip Lopez|Adam Carter|Brian Boyer	KZMWR4265095	94103	770637.2497
tMSQhGSltbyKXfFIXoIJPsfiCHJlLD	story ask	Grace Peters|Michaela Bryan|Aaron Alexander|Justin Vazquez	ETEJH6498820	767218	540134110758.0
JgTRFJAwKCOGrSPOMkWyIUSeYOpKYZ	blue join morning others	Walter Estrada|Megan Romero	RUBLL1532128	342163	3567.89207672132
rqgUSkaqHhfRxQYIcLWLkTcgPXshBs	moment serve including	Erica Davis|Amy Sanders|Mark Obrien|Brandon Curtis		689698	49.7
cBJvRVEAsjqteZSZyVvFrUQzBIbMib	explain I	Marilyn Thornton|Ryan Evans Jr.|Keith Barton|Edwin Leonard|Cheryl Foster	CVOWA0601260	868538	542147894.514
KEPSiDuNnIoUwkPyQiwfVUzRmawiLu	experience firm year do	Richard Mata	BNXLU6724975	178135	595825783787962.0
mlsKLxgJYTtBASmzdzEolbkFpjCHBQ	consumer box	Michael Cook|Joel Todd|Sarah Peck|Dr. Cameron Williams|Lisa Taylor	CRJIE7689423	847265	55381598.8625787
eyHBueNDhmVNGYRYcKYbXuCcheKpyg	discussion I term subject	Kenneth Reynolds		874969	8943160.8276078
PAxTQuibHglppqgLhLreuErWYCiOiz	can sing nation		CYHJN7104457	154766	80786523.3557061
FaEMXrfRCIeTMsqVDCMRvhPHijeTZl	since according serious	Louis Gilbert|Edward Nunez	DOUCA5828073	795511	212469761.29572
PFEEHcjBNIZAZhRgcoKQuKUCRjkPow	few green avoid	Bonnie Anderson|Kelly Robbins|Michelle Silva|Kimberly Palmer	TJAAE4534562	844293	7599490.6983106
KmNCzYyWKDnSEWPISIJTVFfrwhJAdr	future reality	Daniel Cooper|Tanya Cline|Anne Fritz|Austin Rodriguez	TJUZW9764666	536980	9454140.4559
vuoFyMaWoRdoGGJUBmvikbMmDoDDcj	write practice four	Timothy Schneider	SGPRX0016702	135903	84308350198082.6
BUzbvYFCdWEMtYLDMhYnjxBnJBgnVj	significant black between	Jeffrey Davis|Alexandra Williams|Allen Mcintyre|Mark Carter	MWHID9800629	584536	5.51
PbSIVIbaZPYxcPKJEalFFutQicZDIV	choose full	Alyssa Holt|Patrick Banks|Melanie Nash|David Williams	KRCUL2321700	10795	400099443.111
FtIbHDWqsxWEBIJPWixZmTLGOSKsDB	way sit risk culture	Jordan Nichols	GERAS8795723	928123	794825.0
AEDkODlrXHWGMLgdfZPCNlWIzceaOu	campaign science wonder thank	Gina Bates|Christopher Mills|Jesse Harrison|Michael Ward	NICSW5694184	126612	3011.49
